timestamp,account_type,account_action,account_id,job_id
2018-06-13 23:48:18,EMPLOYER,REMOVE_JOB,8755c299-5927-4d3b-b56c-e1aa17526398,917981
2018-06-17 12:00:14,EMPLOYER,ADD_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,547198
2018-06-15 02:41:05,EMPLOYER,ADD_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,992101
2018-06-17 03:59:33,USER,SAVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,181461
2018-06-13 19:48:56,EMPLOYER,ADD_JOB,b07587a5-435d-4487-93ec-a41660f10b43,812505
2018-06-14 23:35:10,EMPLOYER,ADD_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,502935
2018-06-13 07:23:51,USER,SAVE_JOB,c68c93a2-061d-4e6f-9685-173c34974265,202834
2018-06-12 18:20:54,EMPLOYER,REMOVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,823435
2018-06-14 21:45:53,EMPLOYER,REMOVE_JOB,b07587a5-435d-4487-93ec-a41660f10b43,114617
2018-06-12 05:26:40,EMPLOYER,ADD_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,607198
2018-06-12 21:54:19,USER,SAVE_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,386992
2018-06-14 08:26:13,EMPLOYER,REMOVE_JOB,b07587a5-435d-4487-93ec-a41660f10b43,227557
2018-06-13 06:25:44,EMPLOYER,REMOVE_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,817631
2018-06-14 20:26:09,EMPLOYER,ADD_JOB,8755c299-5927-4d3b-b56c-e1aa17526398,251437
2018-06-15 11:41:04,EMPLOYER,ADD_JOB,b07587a5-435d-4487-93ec-a41660f10b43,427496
2018-06-15 15:21:15,EMPLOYER,ADD_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,662866
2018-06-13 20:04:00,EMPLOYER,ADD_JOB,c68c93a2-061d-4e6f-9685-173c34974265,919421
2018-06-15 18:16:59,USER,SAVE_JOB,8755c299-5927-4d3b-b56c-e1aa17526398,892840
2018-06-12 23:57:51,EMPLOYER,ADD_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,838018
2018-06-12 13:38:07,EMPLOYER,ADD_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,119682
2018-06-15 00:29:02,EMPLOYER,ADD_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,741843
2018-06-12 18:28:33,EMPLOYER,ADD_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,139363
2018-06-12 08:38:01,EMPLOYER,ADD_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,241064
2018-06-12 07:07:09,USER,SAVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,966189
2018-06-13 12:48:23,USER,SAVE_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,327893
2018-06-17 02:50:16,EMPLOYER,ADD_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,536901
2018-06-17 14:05:29,EMPLOYER,ADD_JOB,c68c93a2-061d-4e6f-9685-173c34974265,203701
2018-06-14 17:44:08,EMPLOYER,ADD_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,303700
2018-06-16 11:43:23,EMPLOYER,ADD_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,751806
2018-06-17 11:12:44,USER,SAVE_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,288352
2018-06-17 08:44:53,EMPLOYER,ADD_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,330912
2018-06-14 12:23:15,EMPLOYER,REMOVE_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,839625
2018-06-16 17:15:13,EMPLOYER,ADD_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,518216
2018-06-12 20:19:13,EMPLOYER,REMOVE_JOB,b07587a5-435d-4487-93ec-a41660f10b43,318376
2018-06-16 23:51:03,USER,SAVE_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,825652
2018-06-12 15:35:43,EMPLOYER,REMOVE_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,825652
2018-06-14 07:31:45,EMPLOYER,REMOVE_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,875775
2018-06-17 08:08:23,EMPLOYER,REMOVE_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,360389
2018-06-16 03:21:01,EMPLOYER,ADD_JOB,8755c299-5927-4d3b-b56c-e1aa17526398,919832
2018-06-17 15:09:09,EMPLOYER,ADD_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,159540
2018-06-15 00:04:30,USER,SAVE_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,853442
2018-06-13 12:00:46,USER,SAVE_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,571372
2018-06-13 07:16:20,EMPLOYER,ADD_JOB,c68c93a2-061d-4e6f-9685-173c34974265,505310
2018-06-12 17:53:34,EMPLOYER,ADD_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,584920
2018-06-13 07:47:35,EMPLOYER,ADD_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,692123
2018-06-14 13:24:37,USER,SAVE_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,976095
2018-06-16 18:12:40,EMPLOYER,REMOVE_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,765213
2018-06-15 01:22:55,EMPLOYER,ADD_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,549735
2018-06-12 06:45:42,EMPLOYER,ADD_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,876978
2018-06-13 00:14:38,EMPLOYER,ADD_JOB,c68c93a2-061d-4e6f-9685-173c34974265,490704
2018-06-16 16:08:35,USER,SAVE_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,522495
2018-06-12 09:43:51,EMPLOYER,REMOVE_JOB,b07587a5-435d-4487-93ec-a41660f10b43,660093
2018-06-15 22:58:22,EMPLOYER,ADD_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,487164
2018-06-13 03:05:52,EMPLOYER,ADD_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,148711
2018-06-14 23:51:37,USER,SAVE_JOB,c68c93a2-061d-4e6f-9685-173c34974265,919421
2018-06-17 10:15:44,EMPLOYER,ADD_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,931367
2018-06-13 18:01:34,EMPLOYER,ADD_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,394805
2018-06-13 07:15:56,EMPLOYER,REMOVE_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,573521
2018-06-17 05:48:57,USER,SAVE_JOB,c68c93a2-061d-4e6f-9685-173c34974265,680808
2018-06-16 17:58:47,EMPLOYER,ADD_JOB,b07587a5-435d-4487-93ec-a41660f10b43,500881
2018-06-14 07:35:28,EMPLOYER,REMOVE_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,925358
2018-06-15 19:15:16,EMPLOYER,REMOVE_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,692123
2018-06-13 15:02:45,EMPLOYER,ADD_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,574631
2018-06-16 08:24:24,EMPLOYER,REMOVE_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,800846
2018-06-17 01:23:50,USER,SAVE_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,602336
2018-06-14 09:28:34,EMPLOYER,REMOVE_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,547198
2018-06-15 17:53:01,EMPLOYER,ADD_JOB,b07587a5-435d-4487-93ec-a41660f10b43,793151
2018-06-15 18:16:39,EMPLOYER,ADD_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,632832
2018-06-14 16:54:00,EMPLOYER,ADD_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,694503
2018-06-14 21:43:27,EMPLOYER,ADD_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,491880
2018-06-14 16:59:10,EMPLOYER,ADD_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,299645
2018-06-13 10:55:04,EMPLOYER,ADD_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,773822
2018-06-17 08:48:23,EMPLOYER,REMOVE_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,518216
2018-06-15 20:31:06,EMPLOYER,ADD_JOB,b07587a5-435d-4487-93ec-a41660f10b43,327016
2018-06-13 02:42:08,EMPLOYER,ADD_JOB,8755c299-5927-4d3b-b56c-e1aa17526398,968235
2018-06-12 18:10:25,USER,SAVE_JOB,b07587a5-435d-4487-93ec-a41660f10b43,797123
2018-06-13 05:52:05,EMPLOYER,ADD_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,117553
2018-06-15 12:09:10,EMPLOYER,ADD_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,995357
2018-06-12 13:37:08,EMPLOYER,ADD_JOB,c68c93a2-061d-4e6f-9685-173c34974265,485322
2018-06-13 22:38:55,EMPLOYER,ADD_JOB,c68c93a2-061d-4e6f-9685-173c34974265,959420
2018-06-13 13:03:54,USER,SAVE_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,679614
2018-06-13 13:58:58,USER,SAVE_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,241064
2018-06-12 09:52:23,EMPLOYER,REMOVE_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,674271
2018-06-15 08:14:04,EMPLOYER,ADD_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,118545
2018-06-14 04:43:53,EMPLOYER,ADD_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,761077
2018-06-17 06:45:40,EMPLOYER,ADD_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,754520
2018-06-17 02:03:04,EMPLOYER,ADD_JOB,c68c93a2-061d-4e6f-9685-173c34974265,251225
2018-06-15 03:56:29,EMPLOYER,ADD_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,150196
2018-06-17 03:14:33,EMPLOYER,ADD_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,210783
2018-06-13 19:02:10,USER,SAVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,550615
2018-06-15 19:42:12,EMPLOYER,ADD_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,951457
2018-06-16 14:19:05,EMPLOYER,REMOVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,981429
2018-06-12 11:55:30,EMPLOYER,ADD_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,413128
2018-06-12 18:20:08,USER,SAVE_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,119682
2018-06-16 17:11:03,EMPLOYER,REMOVE_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,119682
2018-06-17 15:31:58,USER,SAVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,951457
2018-06-16 19:47:19,EMPLOYER,ADD_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,892826
2018-06-12 16:21:57,EMPLOYER,REMOVE_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,815970
2018-06-12 23:16:56,USER,SAVE_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,200189
2018-06-17 11:46:08,EMPLOYER,REMOVE_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,892826
2018-06-16 13:14:06,USER,SAVE_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,140735
2018-06-17 17:00:16,EMPLOYER,ADD_JOB,8755c299-5927-4d3b-b56c-e1aa17526398,836568
2018-06-16 03:16:58,USER,SAVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,903674
2018-06-12 03:23:52,EMPLOYER,REMOVE_JOB,b07587a5-435d-4487-93ec-a41660f10b43,450571
2018-06-16 15:04:37,USER,SAVE_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,368276
2018-06-15 16:36:20,USER,SAVE_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,119496
2018-06-14 19:12:01,EMPLOYER,ADD_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,756719
2018-06-12 07:20:50,EMPLOYER,REMOVE_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,886327
2018-06-17 06:51:13,USER,SAVE_JOB,b07587a5-435d-4487-93ec-a41660f10b43,797123
2018-06-14 02:50:22,EMPLOYER,REMOVE_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,995276
2018-06-16 18:53:16,EMPLOYER,ADD_JOB,b07587a5-435d-4487-93ec-a41660f10b43,820494
2018-06-13 10:43:05,EMPLOYER,ADD_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,232785
2018-06-13 00:55:21,USER,SAVE_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,502935
2018-06-14 11:40:55,USER,SAVE_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,299645
2018-06-13 12:51:50,EMPLOYER,ADD_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,438557
2018-06-13 22:04:08,EMPLOYER,REMOVE_JOB,c68c93a2-061d-4e6f-9685-173c34974265,990943
2018-06-13 23:55:42,USER,SAVE_JOB,c68c93a2-061d-4e6f-9685-173c34974265,539461
2018-06-12 17:39:19,EMPLOYER,ADD_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,694913
2018-06-16 08:12:16,EMPLOYER,ADD_JOB,8755c299-5927-4d3b-b56c-e1aa17526398,779463
2018-06-15 08:04:06,EMPLOYER,REMOVE_JOB,8755c299-5927-4d3b-b56c-e1aa17526398,212928
2018-06-12 13:48:38,USER,SAVE_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,290464
2018-06-14 14:04:09,EMPLOYER,ADD_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,703013
2018-06-15 02:16:49,EMPLOYER,ADD_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,733442
2018-06-17 16:13:34,EMPLOYER,REMOVE_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,829260
2018-06-13 20:00:00,EMPLOYER,ADD_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,489124
2018-06-16 17:40:26,EMPLOYER,REMOVE_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,885768
2018-06-15 16:05:26,EMPLOYER,ADD_JOB,b07587a5-435d-4487-93ec-a41660f10b43,403058
2018-06-14 03:41:19,EMPLOYER,REMOVE_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,571372
2018-06-13 04:41:06,EMPLOYER,REMOVE_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,773822
2018-06-16 11:38:55,EMPLOYER,REMOVE_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,288723
2018-06-13 13:24:05,EMPLOYER,REMOVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,181461
2018-06-15 09:18:16,EMPLOYER,ADD_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,259777
2018-06-14 09:22:00,EMPLOYER,REMOVE_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,602336
2018-06-16 13:10:08,EMPLOYER,REMOVE_JOB,c68c93a2-061d-4e6f-9685-173c34974265,140666
2018-06-16 07:20:56,EMPLOYER,ADD_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,504131
2018-06-16 10:11:27,USER,SAVE_JOB,8755c299-5927-4d3b-b56c-e1aa17526398,480222
2018-06-13 10:14:26,EMPLOYER,ADD_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,474419
2018-06-14 18:53:13,EMPLOYER,ADD_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,816443
2018-06-12 15:38:35,EMPLOYER,ADD_JOB,b07587a5-435d-4487-93ec-a41660f10b43,213202
2018-06-12 05:51:11,EMPLOYER,ADD_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,282546
2018-06-13 19:24:30,USER,SAVE_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,132327
2018-06-17 15:11:55,EMPLOYER,ADD_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,652532
2018-06-17 08:08:05,EMPLOYER,ADD_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,585795
2018-06-17 01:08:18,EMPLOYER,ADD_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,587939
2018-06-16 22:11:45,USER,SAVE_JOB,c68c93a2-061d-4e6f-9685-173c34974265,607578
2018-06-14 13:36:45,EMPLOYER,ADD_JOB,c68c93a2-061d-4e6f-9685-173c34974265,435328
2018-06-15 01:57:09,EMPLOYER,REMOVE_JOB,c68c93a2-061d-4e6f-9685-173c34974265,390799
2018-06-17 01:48:52,EMPLOYER,REMOVE_JOB,c68c93a2-061d-4e6f-9685-173c34974265,208284
2018-06-15 21:15:11,EMPLOYER,ADD_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,562991
2018-06-15 21:17:54,EMPLOYER,REMOVE_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,853442
2018-06-17 02:12:53,EMPLOYER,REMOVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,261170
2018-06-14 00:25:36,EMPLOYER,ADD_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,405345
2018-06-15 22:27:21,EMPLOYER,ADD_JOB,c68c93a2-061d-4e6f-9685-173c34974265,193589
2018-06-12 04:47:31,EMPLOYER,ADD_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,796789
2018-06-16 09:47:37,EMPLOYER,ADD_JOB,b07587a5-435d-4487-93ec-a41660f10b43,805275
2018-06-16 20:28:13,EMPLOYER,REMOVE_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,302742
2018-06-14 16:03:41,EMPLOYER,REMOVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,903674
2018-06-13 17:03:48,EMPLOYER,REMOVE_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,448090
2018-06-13 12:26:31,EMPLOYER,ADD_JOB,c68c93a2-061d-4e6f-9685-173c34974265,782427
2018-06-15 13:26:40,EMPLOYER,ADD_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,521774
2018-06-16 08:44:19,USER,SAVE_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,652532
2018-06-12 23:40:06,EMPLOYER,REMOVE_JOB,b07587a5-435d-4487-93ec-a41660f10b43,820494
2018-06-15 13:24:47,EMPLOYER,REMOVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,488254
2018-06-15 01:44:43,EMPLOYER,REMOVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,282546
2018-06-12 07:38:08,EMPLOYER,ADD_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,560471
2018-06-13 22:36:03,EMPLOYER,ADD_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,513268
2018-06-15 20:40:59,EMPLOYER,REMOVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,951457
2018-06-16 05:26:26,EMPLOYER,ADD_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,799355
2018-06-13 23:08:51,USER,SAVE_JOB,8755c299-5927-4d3b-b56c-e1aa17526398,732802
2018-06-13 11:26:53,EMPLOYER,ADD_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,487823
2018-06-14 03:12:37,EMPLOYER,ADD_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,602545
2018-06-13 12:23:48,EMPLOYER,REMOVE_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,143386
2018-06-15 15:49:30,EMPLOYER,ADD_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,879962
2018-06-13 05:06:52,EMPLOYER,REMOVE_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,413128
2018-06-17 03:32:28,EMPLOYER,ADD_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,546466
2018-06-16 22:00:55,EMPLOYER,REMOVE_JOB,c68c93a2-061d-4e6f-9685-173c34974265,435328
2018-06-13 08:03:30,EMPLOYER,ADD_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,737831
2018-06-17 00:57:58,EMPLOYER,ADD_JOB,c68c93a2-061d-4e6f-9685-173c34974265,320684
2018-06-14 02:25:17,EMPLOYER,ADD_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,612549
2018-06-13 15:21:38,EMPLOYER,REMOVE_JOB,b07587a5-435d-4487-93ec-a41660f10b43,403058
2018-06-15 17:46:04,EMPLOYER,ADD_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,506263
2018-06-13 14:29:12,USER,SAVE_JOB,b07587a5-435d-4487-93ec-a41660f10b43,427496
2018-06-16 06:10:28,EMPLOYER,REMOVE_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,574631
2018-06-14 05:14:01,EMPLOYER,ADD_JOB,8755c299-5927-4d3b-b56c-e1aa17526398,632267
2018-06-12 18:52:25,EMPLOYER,ADD_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,691607
2018-06-12 16:49:57,USER,SAVE_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,652532
2018-06-12 14:25:42,EMPLOYER,ADD_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,832641
2018-06-16 03:31:32,USER,SAVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,512785
2018-06-15 18:42:39,EMPLOYER,REMOVE_JOB,8755c299-5927-4d3b-b56c-e1aa17526398,432303
2018-06-15 09:00:40,USER,SAVE_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,431704
2018-06-14 12:08:43,USER,SAVE_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,295067
2018-06-16 22:29:04,EMPLOYER,ADD_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,217873
2018-06-15 19:04:38,EMPLOYER,ADD_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,781520
2018-06-17 07:41:20,EMPLOYER,ADD_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,529011
2018-06-17 16:45:44,EMPLOYER,ADD_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,537383
2018-06-15 04:50:55,USER,SAVE_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,632832
2018-06-12 18:54:12,EMPLOYER,ADD_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,898279
2018-06-15 04:03:28,EMPLOYER,REMOVE_JOB,8755c299-5927-4d3b-b56c-e1aa17526398,732802
2018-06-15 10:39:53,USER,SAVE_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,502935
2018-06-13 11:02:46,EMPLOYER,REMOVE_JOB,c68c93a2-061d-4e6f-9685-173c34974265,438012
2018-06-13 22:50:05,EMPLOYER,ADD_JOB,c68c93a2-061d-4e6f-9685-173c34974265,326324
2018-06-16 23:48:11,EMPLOYER,REMOVE_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,816443
2018-06-13 21:29:26,USER,SAVE_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,295067
2018-06-14 13:25:03,EMPLOYER,ADD_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,451060
2018-06-15 15:09:49,USER,SAVE_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,734738
2018-06-14 22:01:45,USER,SAVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,602545
2018-06-12 12:51:37,EMPLOYER,ADD_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,312521
2018-06-17 00:28:26,EMPLOYER,ADD_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,282896
2018-06-12 18:14:57,USER,SAVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,915637
2018-06-16 11:57:54,EMPLOYER,ADD_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,830710
2018-06-12 21:13:54,USER,SAVE_JOB,8755c299-5927-4d3b-b56c-e1aa17526398,314053
2018-06-17 00:47:49,USER,SAVE_JOB,0c36032f-907a-4d24-a364-9b4548a45aac,537383
2018-06-13 01:17:30,USER,SAVE_JOB,8755c299-5927-4d3b-b56c-e1aa17526398,196598
2018-06-14 10:01:35,EMPLOYER,REMOVE_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,232785
2018-06-16 18:02:14,USER,SAVE_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,299645
2018-06-12 20:17:05,USER,SAVE_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,299645
2018-06-17 12:55:17,EMPLOYER,ADD_JOB,b07587a5-435d-4487-93ec-a41660f10b43,363797
2018-06-13 05:35:05,EMPLOYER,REMOVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,915637
2018-06-17 14:55:23,EMPLOYER,ADD_JOB,c68c93a2-061d-4e6f-9685-173c34974265,684874
2018-06-12 23:15:44,USER,SAVE_JOB,560c6365-0e90-462f-ab48-451aa3854fb7,562991
2018-06-17 17:38:51,EMPLOYER,REMOVE_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,991230
2018-06-16 16:42:26,EMPLOYER,ADD_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,864395
2018-06-14 08:51:26,EMPLOYER,ADD_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,126032
2018-06-16 14:37:45,USER,SAVE_JOB,c68c93a2-061d-4e6f-9685-173c34974265,680808
2018-06-14 16:46:04,EMPLOYER,ADD_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,890405
2018-06-16 16:47:20,EMPLOYER,ADD_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,659151
2018-06-13 15:39:32,EMPLOYER,ADD_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,289829
2018-06-12 14:12:02,EMPLOYER,ADD_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,456928
2018-06-13 09:05:38,EMPLOYER,REMOVE_JOB,744d5e61-48a4-4638-ad1e-89cb3b397f5e,496219
2018-06-13 03:18:26,EMPLOYER,REMOVE_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,864395
2018-06-17 09:53:44,EMPLOYER,REMOVE_JOB,c68c93a2-061d-4e6f-9685-173c34974265,801283
2018-06-15 18:06:20,EMPLOYER,REMOVE_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,491880
2018-06-16 17:54:02,EMPLOYER,REMOVE_JOB,c681a75e-e3dc-48dd-826c-e2a9c84ae2b4,288151
2018-06-17 03:07:47,EMPLOYER,REMOVE_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,800011
2018-06-13 22:30:43,EMPLOYER,ADD_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,773704
2018-06-12 22:21:39,EMPLOYER,ADD_JOB,93dcb4ed-c0da-4d85-aca3-1082c399ee48,505307
2018-06-15 05:25:05,USER,SAVE_JOB,b07587a5-435d-4487-93ec-a41660f10b43,427496
2018-06-16 14:21:07,EMPLOYER,REMOVE_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,627024
2018-06-17 10:58:39,EMPLOYER,ADD_JOB,8755c299-5927-4d3b-b56c-e1aa17526398,146763
2018-06-15 23:27:03,EMPLOYER,REMOVE_JOB,04ab2db6-b08f-4034-b1e7-631500d40c03,703013
2018-06-15 08:00:16,EMPLOYER,ADD_JOB,d492b954-7a15-4ecd-8609-7cbc254649e3,583498
2018-06-13 19:35:10,EMPLOYER,ADD_JOB,8755c299-5927-4d3b-b56c-e1aa17526398,132743
